Id,SalePrice
1838,123815.56794300168
1839,117291.79856348812
1840,138350.77498919
1841,127208.26730559029
1842,98047.57809774856
1843,121762.52379852605
1844,155081.19417974367
1845,145596.43708711988
1846,153696.88032763347
1847,168030.86438757277
1848,62723.326250877515
1849,116813.72132943806
1850,116864.30754603821
1851,135110.12894861147
1852,136714.1780877682
1853,119704.70141369509
1854,155429.00890768666
1855,148782.23346942235
1856,231686.18587914022
1857,138176.0218801296
1858,136655.28684539802
1859,121167.08052879258
1860,141949.94837784747
1861,120625.39519661643
1862,367576.28068119934
1863,344616.677993286
1864,344632.1099076348
1865,327450.60988160264
1866,321499.4285743891
1867,222420.78552661263
1868,269177.2531774425
1869,204257.6830419886
1870,224227.1113869827
1871,261585.4444668301
1872,172586.79624369886
1873,239329.7799963462
1874,152631.75342768812
1875,189334.14035570592
1876,199517.49206176674
1877,201857.66853216224
1878,202421.0545670843
1879,127806.69521912174
1880,129664.24121330486
1881,239117.35251891776
1882,233237.52121959458
1883,182299.9716743949
1884,198078.9113145626
1885,217504.8406913523
1886,266178.82510977087
1887,212347.79911186214
1888,260250.51865171205
1889,168352.26386067117
1890,110522.16473804164
1891,130620.0473639411
1892,97555.19142358919
1893,122915.4676999249
1894,119148.32683955815
1895,120382.38267194813
1896,122774.27175304428
1897,115297.29733871105
1898,105804.0876167622
1899,168300.34413307655
1900,158588.79860439937
1901,180811.60374384004
1902,152506.08265800393
1903,244509.8113217054
1904,143652.73454475895
1905,195088.59491021186
1906,141467.17894811698
1907,185858.6635042223
1908,113157.34298663183
1909,142869.60141493732
1910,123970.76703573935
1911,227327.84329629692
1912,318676.3772498033
1913,140121.0632198368
1914,63877.309135633375
1915,292790.613352043
1916,72434.53379953663
1917,224289.87058044013
1918,142181.5774854849
1919,171038.00465528923
1920,147161.96183240597
1921,335172.1134609223
1922,298084.4339823226
1923,236920.8002047199
1924,224727.35395510722
1925,192363.37436556187
1926,335165.1452689194
1927,126872.21577616503
1928,155951.34746170064
1929,116178.97134083106
1930,130820.65658101924
1931,131766.4341312304
1932,130094.54017838491
1933,182657.9588156454
1934,175222.34588249165
1935,171487.61602306567
1936,189117.68661097478
1937,182383.87324534124
1938,167231.39642650125
1939,236720.93991381503
1940,196459.2169529451
1941,163686.73868463587
1942,178214.2339624961
1943,232532.93937432492
1944,403133.4429670913
1945,392698.04795647116
1946,127540.80012784663
1947,245594.98681062643
1948,161261.1488887831
1949,241161.9251717568
1950,192355.53390229988
1951,236898.44133382975
1952,206380.5276906937
1953,171111.63671539814
1954,176272.0391272614
1955,134079.86934838543
1956,336480.02068955346
1957,147388.75914740755
1958,295166.74169695616
1959,144301.80325328524
1960,111266.45648826034
1961,131348.33603733627
1962,98292.21537714815
1963,105716.07894653408
1964,104408.89632329496
1965,150500.26856785367
1966,140800.5678315494
1967,297674.59414432134
1968,413206.55655880104
1969,368450.4825447955
1970,405293.6167630154
1971,479399.97022407356
1972,370014.034067446
1973,289285.1088528488
1974,351167.53262164025
1975,487643.03658527456
1976,279111.174030244
1977,356549.6602250635
1978,354789.16232366
1979,314788.2274152042
1980,188801.7132341405
1981,325933.377279422
1982,222324.76594872374
1983,214714.35340377953
1984,169427.32472890508
1985,228122.40516377342
1986,206979.99596059887
1987,185913.97735539378
1988,174730.66672385548
1989,190536.88338780776
1990,207570.40035619098
1991,228333.37965885812
1992,213597.13186256125
1993,174360.48153559267
1994,220857.91925597715
1995,181402.14290206073
1996,247685.96483428808
1997,314601.0055514706
1998,284053.64450180554
1999,305419.91956096736
2000,330241.51724609203
2001,296485.14231540234
2002,240392.6513198119
2003,246017.52708915362
2004,287570.59265844506
2005,222838.03542130697
2006,231486.16562711663
2007,250589.7567863963
2008,212476.64632270025
2009,201066.92232969127
2010,189218.23892329232
2011,142960.68875321926
2012,176448.50866024144
2013,176826.86195505763
2014,180947.50078054762
2015,208136.68300228662
2016,192230.06435059977
2017,193190.21934983568
2018,124805.06330211775
2019,132626.3689504361
2020,98724.48280821535
2021,107505.67361395204
2022,173571.6310826569
2023,135585.52036638052
2024,291534.44615749625
2025,371936.225259789
2026,184225.70950054235
2027,169141.94628145066
2028,150654.53472717255
2029,166857.31248389464
2030,264885.7850309389
2031,237985.83562475225
2032,258217.53958856474
2033,253186.88539827
2034,184494.39485215294
2035,224403.39312004021
2036,202977.69311975807
2037,215700.42541706027
2038,337152.93222885695
2039,224131.48904589342
2040,277048.3836674254
2041,284195.5592877062
2042,212643.11994615983
2043,179588.051462277
2044,173183.3356865257
2045,211448.82350952967
2046,153505.5158208143
2047,135257.16552083043
2048,149690.4507530392
2049,141102.41490822434
2050,170188.72184511926
2051,116075.2708752279
2052,126001.49503075516
2053,150562.9244813515
2054,99853.78830204712
2055,148510.78575481675
2056,151677.36992200438
2057,110299.34571551014
2058,201682.50752612748
2059,130802.28018387711
2060,171026.5608579277
2061,164585.58038998855
2062,126660.30026604187
2063,124134.21216288325
2064,135200.9679608453
2065,122691.49368291064
2066,165013.78967178185
2067,119311.97570021995
2068,142049.94405142457
2069,87379.0109744678
2070,115904.59234274233
2071,104047.76468153336
2072,137878.7671243386
2073,131779.43216300465
2074,180270.30715595445
2075,145976.03381518912
2076,118765.88383080078
2077,153195.10103136348
2078,125903.84894005903
2079,134157.73773215918
2080,119836.78078384884
2081,128874.92464482444
2082,111165.29715088103
2083,147445.3577831071
2084,113798.78486968945
2085,111303.86979492143
2086,105734.46911446507
2087,116326.87461326766
2088,93157.63030496107
2089,91085.11956497752
2090,122410.9712352311
2091,103329.05797079849
2092,118346.27884749067
2093,100215.66308074532
2094,107149.50010943523
2095,152451.5244854124
2096,88947.32617800044
2097,101762.84221927891
2098,146255.65140538194
2099,60368.16904338886
2100,66731.04936752691
2101,108582.83012361197
2102,123639.52693317889
2103,109085.25136337866
2104,146083.90069911862
2105,127197.47979705385
2106,62173.37009699542
2107,182163.3877390243
2108,115111.87132467068
2109,106577.62788145391
2110,108886.75880845936
2111,133302.42228675145
2112,135144.5003809288
2113,120297.12184800471
2114,118353.5207516984
2115,159025.0974007515
2116,119316.45240640207
2117,140926.40470891917
2118,128272.03913819368
2119,115214.59420665677
2120,120307.26555903701
2121,106709.83847694939
2122,119355.55962621106
2123,103849.65379749668
2124,162727.32530322275
2125,117947.2002946536
2126,149118.46174629248
2127,174680.87186676436
2128,126537.67732594356
2129,95726.02969745184
2130,126100.07625368761
2131,138887.38868277255
2132,106454.65596128801
2133,125569.27184342057
2134,121098.26354529774
2135,101050.24754919457
2136,75397.60856551294
2137,101795.59502003233
2138,121282.51084299109
2139,150346.9055055568
2140,141685.12251037295
2141,182220.69993919088
2142,127510.28526205523
2143,151540.6101962425
2144,115128.33265006029
2145,140897.50644682432
2146,165918.48320218493
2147,135419.28247700384
2148,140968.3540068216
2149,153160.53562826576
2150,245656.17267319103
2151,125809.20132209311
2152,155625.56685700148
2153,165887.456525273
2154,96526.3922198925
2155,140600.00474801176
2156,230138.9545547922
2157,224104.19717039244
2158,249110.18231868275
2159,220252.58823436903
2160,181783.34823825577
2161,231960.64625903865
2162,373616.75888746727
2163,323698.1058266843
2164,257333.53411580907
2165,213768.43726051104
2166,164740.63316694452
2167,213817.21112298916
2168,181746.20105373976
2169,192254.3504610075
2170,208492.40189474277
2171,161535.43581979605
2172,128665.52354392933
2173,190217.20600143686
2174,212845.16533405278
2175,283896.6963686701
2176,307365.0334795644
2177,238730.90020291987
2178,207530.01884320335
2179,139919.17141374844
2180,194961.8943282621
2181,193582.01470661303
2182,224104.00105591837
2183,193563.0036502834
2184,113357.46299561439
2185,122603.05654531711
2186,141449.52010470507
2187,161504.07826407856
2188,156890.87856718255
2189,320618.19841455994
2190,83852.95410770629
2191,78769.19792264744
2192,84857.36830329052
2193,107322.5703335204
2194,108000.77371080853
2195,99843.89672125908
2196,97945.23495513714
2197,123954.27941722493
2198,158871.13630121987
2199,192728.09095409105
2200,141977.55638592577
2201,151956.35333886556
2202,220742.64440283112
2203,138162.66676908016
2204,176796.2150685251
2205,118498.2090574395
2206,140215.18395219138
2207,216705.93739844533
2208,270516.9029581979
2209,242003.628290051
2210,126858.492068247
2211,127148.32458833086
2212,130155.36567730198
2213,109358.89171047625
2214,135899.4748169343
2215,106561.31112240115
2216,141060.54018288667
2217,71540.72663485282
2218,69245.44380465061
2219,71341.65539179265
2220,65808.6989931767
2221,294149.40459937084
2222,274127.91184005147
2223,280389.5326671759
2224,210776.43372303786
2225,135056.2330874004
2226,168834.2053245765
2227,193658.46069657686
2228,266949.38766889804
2229,240420.90028350634
2230,153155.32163938857
2231,205036.60730617
2232,177776.18511854668
2233,174112.5263930982
2234,240842.13910634682
2235,214267.42325488987
2236,240556.58502661544
2237,287516.3017524945
2238,201763.95771479042
2239,102680.97835682092
2240,151239.3881833035
2241,151515.46107564456
2242,115604.43715274666
2243,124002.81557051712
2244,99748.41890706823
2245,102063.91440751585
2246,137509.65012780554
2247,115182.12450486941
2248,126438.60247242074
2249,119681.83844521575
2250,128261.1263578126
2251,104005.32412475278
2252,172507.6177007608
2253,163147.30679278143
2254,187866.2867634809
2255,180891.8485388516
2256,173135.55308333872
2257,214484.98823383346
2258,160882.0293028564
2259,178360.54269498526
2260,157577.05329270966
2261,213120.89253737577
2262,213973.05441426346
2263,400629.15009255277
2264,499044.0507237612
2265,169143.5272058459
2266,304135.8155166103
2267,345078.7734169265
2268,425562.9264058293
2269,155952.58953420693
2270,201944.49111820306
2271,207033.03934351937
2272,195440.3725050638
2273,162448.16364565925
2274,182284.70393872625
2275,147204.68239408292
2276,195333.5252163173
2277,171626.32606427293
2278,153737.67800705324
2279,133246.45697078606
2280,108826.31972274985
2281,162604.94862216394
2282,174132.8765539613
2283,109786.5540678452
2284,113974.36710437576
2285,139853.12131371142
2286,122565.3587186908
2287,366940.7136507134
2288,274993.1019866937
2289,351699.6500490608
2290,437793.74461574934
2291,355454.53399121587
2292,445812.9940846111
2293,455221.2676445134
2294,423045.6150489719
2295,482442.9345777302
2296,261361.23099583655
2297,364205.33525488543
2298,354740.1903012542
2299,367681.85480829736
2300,334398.4866647164
2301,334386.7890369287
2302,257166.4847801724
2303,262200.1342555802
2304,252687.62094518673
2305,192684.86167957244
2306,186062.79135357158
2307,204410.16009368593
2308,235192.95783749095
2309,281395.815346392
2310,221502.832742112
2311,206626.04934267185
2312,171808.48768126837
2313,171034.0528275512
2314,170895.6654710069
2315,181508.14119915958
2316,201529.68561660356
2317,188706.19674769283
2318,176773.9213366519
2319,184961.31405101303
2320,187877.87029285045
2321,243363.2724951822
2322,188688.25828618836
2323,197987.59169101465
2324,199387.54059258965
2325,209603.9391089461
2326,186491.6921009359
2327,201118.9329408964
2328,220812.56510127595
2329,194695.23231938598
2330,185372.02585814847
2331,334579.42243787064
2332,422048.10971407633
2333,330921.333031847
2334,257410.46054501212
2335,300042.9406682658
2336,295484.071344246
2337,189070.7425964674
2338,249442.8604127636
2339,222031.1684355268
2340,354825.0226251506
2341,209090.81945361756
2342,239197.7887389163
2343,234009.35427603612
2344,218134.11186911905
2345,229208.20716675217
2346,224929.13119159732
2347,200696.68282448425
2348,250122.43573179547
2349,183171.68939885477
2350,316909.21878971125
2351,244180.90110361102
2352,247288.36010106365
2353,249215.87645042452
2354,142240.60317128865
2355,146956.58339118576
2356,148443.858806237
2357,186914.53486675248
2358,198483.20561612467
2359,132942.9336602482
2360,123523.84109787738
2361,146989.92933307757
2362,233771.32141425528
2363,148236.89044154316
2364,162941.14081273522
2365,219223.56354842696
2366,207130.19739379286
2367,226882.22082611077
2368,217553.95083432397
2369,214302.05214806835
2370,169819.44042751673
2371,163238.91111327644
2372,189101.9746371744
2373,288044.74972366437
2374,337812.55125027645
2375,234895.32702284522
2376,278238.7641056062
2377,312147.36584900826
2378,164885.18028943872
2379,197840.32285641338
2380,147232.1172677949
2381,173294.82007790977
2382,218798.49129167167
2383,198374.02479848597
2384,240751.03662543395
2385,172929.58191996333
2386,132363.26861684042
2387,131899.76492982567
2388,112306.42846496955
2389,116551.99495662989
2390,158298.59321683933
2391,147180.37336268448
2392,115612.2614921313
2393,178790.73808965733
2394,146872.43678468827
2395,214530.8862538658
2396,145331.53005924658
2397,206032.7788522448
2398,135754.03984584394
2399,70629.3591429695
2400,77010.10491726435
2401,131401.46502673926
2402,137082.33970683996
2403,148378.89241854326
2404,151132.8715667071
2405,156693.6764597439
2406,146717.7922847876
2407,127235.36477163566
2408,157073.66395126743
2409,119761.47935964391
2410,164881.9963654445
2411,116344.85042932988
2412,150581.4961063302
2413,130982.89032394247
2414,155019.33264575648
2415,131796.9744528462
2416,127622.27065825727
2417,137630.5375554637
2418,139447.7332573562
2419,125745.77319608394
2420,126204.48794205644
2421,128949.69557343004
2422,102476.9673306909
2423,110736.12844191598
2424,162073.79196094748
2425,187388.7539557818
2426,123282.34077971533
2427,121754.99963226359
2428,188208.0068418192
2429,114921.8693574857
2430,132396.5192226395
2431,109293.43791197328
2432,156577.99975428858
2433,151709.00728933315
2434,138358.7007515754
2435,148151.31947400668
2436,119002.81727815469
2437,101580.79167698398
2438,125309.47438892364
2439,98516.39549756728
2440,127537.7245858328
2441,90552.87601522435
2442,100605.69132841172
2443,130884.84226878126
2444,123280.80688587337
2445,93674.21348576694
2446,131180.03868196032
2447,165674.34945503558
2448,121428.55997981314
2449,116299.02172193395
2450,151789.97468107633
2451,112417.83779583381
2452,188621.26908631143
2453,103117.44689859703
2454,117142.83643761836
2455,112283.64076666922
2456,127273.43097480833
2457,144024.30563034173
2458,139233.8983401799
2459,112432.7124678352
2460,149675.53404806412
2461,135274.61213095664
2462,129633.23732434014
2463,129953.9113927937
2464,160741.47900512608
2465,134414.75299741238
2466,126630.93449248381
2467,125637.32355256821
2468,89409.16783609801
2469,84261.86272975767
2470,196149.6003446928
2471,210433.23855155957
2472,152994.2945002635
2473,117542.83211330083
2474,75399.83182811442
2475,204709.9572713277
2476,119369.47887384736
2477,120976.52239632022
2478,145814.38026059384
2479,102222.7803776085
2480,149938.20985468818
2481,119372.35063280037
2482,125729.65713032216
2483,111282.38814595377
2484,121249.08400981427
2485,129370.6781378883
2486,140649.3055734378
2487,166132.01545444224
2488,173667.41504903813
2489,158975.31527423498
2490,138963.15408285032
2491,102163.86271251013
2492,201903.83701493993
2493,147357.19265583385
2494,135962.99264060296
2495,79761.13298873777
2496,245325.22466016072
2497,146928.4268360925
2498,116780.57941294875
2499,90502.04466193603
2500,113825.35962588355
2501,134186.26974897797
2502,131653.38033001052
2503,99728.34756077467
2504,172672.27204997683
2505,233950.61652394786
2506,243404.02453267336
2507,272013.3586855301
2508,243346.69110620595
2509,222754.3266094538
2510,221243.74150622525
2511,174522.7209421084
2512,206287.17497965434
2513,218946.1575817464
2514,266291.76390134473
2515,153469.54254691955
2516,179280.59407198496
2517,153189.0687141076
2518,163783.35454135208
2519,245138.05092094155
2520,227460.80812105106
2521,185590.59444922063
2522,220513.60855960785
2523,112471.26511507179
2524,138138.48622715744
2525,147865.94866835012
2526,143007.14881421116
2527,124275.08395962793
2528,136049.17887003114
2529,152929.60850898307
2530,135711.9119710073
2531,244573.444432965
2532,221748.72856427758
2533,195664.40990107693
2534,225174.09984287134
2535,272967.90146977897
2536,216447.59188487122
2537,249125.23374039467
2538,184542.2653094818
2539,187470.36654692286
2540,178783.68300200134
2541,180993.39199429777
2542,160489.99446204086
2543,115460.08394952695
2544,111307.08491793594
2545,127705.03082356778
2546,123171.68044833347
2547,135730.26562769068
2548,168696.47077523102
2549,151028.25941431074
2550,733414.9685506802
2551,138454.6185037571
2552,127882.34791164254
2553,82665.26538212862
2554,89677.20965855513
2555,116809.56843980437
2556,100409.21496464184
2557,103372.68056110726
2558,146826.80395168503
2559,143310.86626664584
2560,166827.35811958008
2561,163790.96160333467
2562,141676.64622329897
2563,149947.81021647865
2564,223131.66060047885
2565,165789.3706920407
2566,156220.16005053325
2567,147878.33184484905
2568,211137.43893158282
2569,246281.09525322728
2570,118788.28676923046
2571,187417.9506651092
2572,149015.22596944708
2573,217214.70649150695
2574,305102.36396778683
2575,135162.96834317473
2576,115432.66995635729
2577,143413.84007821494
2578,83692.28990210127
2579,65012.911568601805
2580,81796.31899257451
2581,95183.71676909146
2582,107669.94431313529
2583,261776.24279244384
2584,160487.4710567145
2585,183642.14192671044
2586,206544.48934894643
2587,193965.1647415369
2588,140034.80624218562
2589,153004.97024739155
2590,197766.45538902906
2591,224201.31334245543
2592,204680.4326194529
2593,217529.17624208616
2594,187963.17318813538
2595,209900.99078678933
2596,266517.1093834375
2597,186894.8575264287
2598,288317.82289961935
2599,325444.88038710906
2600,141742.60503782457
2601,145714.8864497935
2602,82702.97431803707
2603,91804.5318855794
2604,89100.35140927284
2605,81173.2006427798
2606,140796.3064790637
2607,234693.54174503288
2608,188290.0863867296
2609,180804.41096205983
2610,110727.01772383662
2611,102457.26573215285
2612,162329.78361268423
2613,131824.05900764393
2614,125208.16727544779
2615,156504.22110950112
2616,150691.8282018188
2617,171788.05376628824
2618,179996.83020451307
2619,187353.6377632588
2620,191366.86582315617
2621,170973.8545731835
2622,174032.3422405069
2623,234031.66453990404
2624,311729.9657383304
2625,276060.95900422306
2626,176106.73654228233
2627,173062.41714426948
2628,504806.20268522046
2629,553832.8674352613
2630,427859.64974854415
2631,501609.2063648519
2632,439708.69792386313
2633,302353.06706421153
2634,436425.929489292
2635,156713.22366274142
2636,178223.30884737492
2637,183346.90654415314
2638,262811.97703014093
2639,192656.73195673208
2640,153671.90398195735
2641,110159.68327011776
2642,176207.76986673227
2643,109881.28859980816
2644,116405.86369523926
2645,113722.66019619303
2646,99034.6285383399
2647,107995.78698972965
2648,144409.88125740652
2649,160880.3072946753
2650,134650.34125327322
2651,146212.84053196164
2652,412339.94639669365
2653,252456.0386568623
2654,267939.5840247035
2655,410000.8996853584
2656,340770.1987485321
2657,344529.24160216225
2658,311469.2945463268
2659,328546.60236757353
2660,381915.369553136
2661,345062.9337004124
2662,361682.9890837148
2663,293941.02445588395
2664,282779.7203973328
2665,341390.4852320981
2666,282168.6989984075
2667,177225.13489898772
2668,183840.33565793125
2669,179890.50328093182
2670,274049.7732809557
2671,189601.97505999016
2672,200694.58942070548
2673,196151.66780917227
2674,193287.1048500014
2675,187207.4638743817
2676,192792.67461443951
2677,197854.4932588645
2678,255344.0503757107
2679,281017.2755663076
2680,293017.0180190418
2681,416212.6331118947
2682,336354.23270953377
2683,621652.2368462879
2684,325877.5763467974
2685,331538.09483970725
2686,236432.6081236116
2687,307191.7305277777
2688,212121.4708890324
2689,217850.44281148422
2690,404090.327221952
2691,192529.09354840618
2692,145638.45448081082
2693,197730.23552258458
2694,136715.8448638569
2695,192155.60379028556
2696,184546.3207796666
2697,181753.91502552995
2698,199278.03478127957
2699,166709.85321536052
2700,153936.6459621657
2701,155376.33667524892
2702,119875.35786014523
2703,147969.62637222072
2704,134335.25148147703
2705,113877.69690620464
2706,114726.08058353969
2707,127528.72185657296
2708,130408.84296604538
2709,104058.5773192994
2710,129094.99545744847
2711,235268.8119781075
2712,407664.0223398103
2713,172765.34777951427
2714,154987.80631041457
2715,167948.40282640705
2716,154824.61278582373
2717,191196.18298411602
2718,217394.15736573533
2719,157187.95421127445
2720,184927.19895490803
2721,132873.66013120266
2722,162497.4831198337
2723,139154.9392760436
2724,127436.7155675121
2725,131163.45557244282
2726,144219.98108361635
2727,170145.37368646395
2728,193079.728929778
2729,151056.14174158734
2730,144737.1409729871
2731,143808.80645948276
2732,135336.09510712355
2733,152855.9282407744
2734,134889.49830478762
